Date,Close/Last,Volume,Open,High,Low
1483401600,$29.0375,115076880,$28.95,$29.0825,$28.69
1483488000,$29.005,84326480,$28.9625,$29.1275,$28.9375
1483574400,$29.1525,88460400,$28.98,$29.216,$28.9525
1483660800,$29.4775,126859280,$29.195,$29.54,$29.1175
1483920000,$29.7475,133681160,$29.4875,$29.8575,$29.485
1484006400,$29.7775,97730640,$29.6925,$29.845,$29.575
1484092800,$29.9375,109812520,$29.685,$29.9825,$29.65
1484179200,$29.8125,108230200,$29.7237,$29.825,$29.5525
1484265600,$29.76,104332120,$29.7775,$29.905,$29.7025
1484611200,$30.00,137648360,$29.585,$30.06,$29.555
1484697600,$29.9975,94749400,$30.00,$30.125,$29.9275
1484784000,$29.945,102217160,$29.85,$30.0225,$29.8425
1484870400,$30.00,119690600,$30.1125,$30.1125,$29.9337
1485129600,$30.02,87928000,$30.00,$30.2025,$29.9425
1485216000,$29.9925,92764600,$29.8875,$30.025,$29.875
1485302400,$30.47,129669640,$30.105,$30.525,$30.07
1485388800,$30.485,105282960,$30.4175,$30.61,$30.40
1485475200,$30.4875,81981360,$30.535,$30.5875,$30.40
1485734400,$30.4075,121308440,$30.2325,$30.4075,$30.165
1485820800,$30.3375,191071040,$30.2875,$30.3475,$30.155
1485907200,$32.1875,447349200,$31.7575,$32.6225,$31.7525
1485993600,$32.1325,134685000,$31.9937,$32.3475,$31.945
1486080000,$32.27,97840640,$32.0775,$32.2975,$32.04
1486339200,$32.5725,107138120,$32.2825,$32.625,$32.225
1486425600,$32.8825,152633640,$32.635,$33.0225,$32.6125
1486512000,$33.01,91766600,$32.8375,$33.055,$32.805
1486598400,$33.105,113285760,$32.9125,$33.1112,$32.78
1486684800,$33.03,80185000,$33.115,$33.235,$33.0125
1486944000,$33.3225,91959920,$33.27,$33.455,$33.1875
1487030400,$33.755,132218000,$33.3675,$33.7725,$33.3125
1487116800,$33.8775,142314560,$33.88,$34.0675,$33.655
1487203200,$33.8363,90159440,$33.9175,$33.975,$33.7099
1487289600,$33.93,88653120,$33.775,$33.9575,$33.775
1487635200,$34.175,97948800,$34.0575,$34.1875,$33.995
1487721600,$34.2775,83076120,$34.1075,$34.28,$34.0275
1487808000,$34.1325,83049440,$34.345,$34.37,$34.075
1487894400,$34.165,87018400,$33.9775,$34.165,$33.82
1488153600,$34.2325,80888840,$34.285,$34.3588,$34.07
1488240000,$34.2475,93785360,$34.27,$34.3588,$34.175
1488326400,$34.9475,145449760,$34.4725,$35.0375,$34.3988
1488412800,$34.74,104682760,$35.00,$35.0697,$34.69
1488499200,$34.945,86221480,$34.695,$34.9575,$34.6475
1488758400,$34.835,84919560,$34.8413,$34.9425,$34.649
1488844800,$34.88,69756840,$34.765,$34.995,$34.6975
1488931200,$34.75,74782000,$34.7375,$34.95,$34.705
1489017600,$34.67,88471000,$34.685,$34.6975,$34.2625
1489104000,$34.785,78315680,$34.8125,$34.8393,$34.66
1489363200,$34.80,68195200,$34.7125,$34.8575,$34.705
1489449600,$34.7475,61127400,$34.825,$34.9125,$34.71
1489536000,$35.115,102706880,$34.8525,$35.1875,$34.7563
1489622400,$35.1725,76695120,$35.18,$35.255,$35.065
1489708800,$34.9975,174802280,$35.25,$35.25,$34.9725
1489968000,$35.365,85032400,$35.10,$35.375,$35.0575
1490054400,$34.96,157844520,$35.5275,$35.70,$34.9325
1490140800,$35.355,103219280,$34.9613,$35.40,$34.94
1490227200,$35.23,81197240,$35.315,$35.3961,$35.1525
1490313600,$35.16,89420560,$35.375,$35.435,$35.0875
1490572800,$35.22,94126680,$34.8475,$35.305,$34.655
1490659200,$35.95,133393600,$35.2275,$36.01,$35.155
1490745600,$36.03,116696160,$35.92,$36.1225,$35.7975
1490832000,$35.9825,84756000,$36.0475,$36.125,$35.875
1490918400,$35.915,78305920,$35.93,$36.0675,$35.7525
1491177600,$35.925,79880160,$35.9275,$36.03,$35.7625
1491264000,$36.1925,79461200,$35.8125,$36.2225,$35.7925
1491350400,$36.005,110598000,$36.055,$36.365,$35.9525
1491436800,$35.915,84524160,$36.0725,$36.13,$35.8625
1491523200,$35.835,66634640,$35.9325,$36.045,$35.8175
1491782400,$35.7925,75618720,$35.90,$35.9698,$35.725
1491868800,$35.4075,121366080,$35.735,$35.8375,$35.015
1491955200,$35.45,81281680,$35.40,$35.5375,$35.2525
1492041600,$35.2625,71102040,$35.4775,$35.595,$35.2625
1492387200,$35.4575,66116520,$35.37,$35.47,$35.2175
1492473600,$35.30,58705680,$35.3525,$35.51,$35.2775
1492560000,$35.17,69208640,$35.47,$35.50,$35.1125
1492646400,$35.61,93176160,$35.305,$35.73,$35.29
1492732800,$35.5675,69163600,$35.61,$35.67,$35.4625
1492992000,$35.91,68470840,$35.875,$35.9875,$35.795
1493078400,$36.1325,73302880,$35.9775,$36.225,$35.9675
1493164800,$35.92,79992200,$36.1175,$36.15,$35.8441
1493251200,$35.9475,56794640,$35.9808,$36.04,$35.8275
1493337600,$35.9125,83133840,$36.0225,$36.075,$35.8175
1493596800,$36.645,133993080,$36.275,$36.80,$36.24
1493683200,$36.8775,176731720,$36.885,$37.0225,$36.71
1493769600,$36.765,182318960,$36.3975,$36.8725,$36.0675
1493856000,$36.6325,93383880,$36.63,$36.785,$36.4525
1493942400,$37.24,109019400,$36.69,$37.245,$36.69
1494201600,$38.2525,194681760,$37.2575,$38.425,$37.2575
1494288000,$38.4975,155631760,$38.4675,$38.72,$38.3625
1494374400,$38.315,103116240,$38.4075,$38.485,$38.0275
1494460800,$38.4875,108945160,$38.1125,$38.5175,$38.0775
1494547200,$39.025,129975080,$38.675,$39.105,$38.6675
1494806400,$38.925,103649080,$39.0025,$39.1625,$38.7625
1494892800,$38.8675,79977080,$38.985,$39.015,$38.68
1494979200,$37.5625,202697120,$38.40,$38.6425,$37.4275
1495065600,$38.135,134080600,$37.8175,$38.335,$37.7825
1495152000,$38.265,107571400,$38.345,$38.495,$38.1575
1495411200,$38.4975,91722520,$38.50,$38.645,$38.2275
1495497600,$38.45,79624680,$38.725,$38.725,$38.3275
1495584000,$38.335,76807280,$38.46,$38.5425,$38.1675
1495670400,$38.4675,76871240,$38.4325,$38.5875,$38.2575
1495756800,$38.4025,87580080,$38.50,$38.56,$38.3275
1496102400,$38.4175,80474480,$38.355,$38.6075,$38.3325
1496188800,$38.19,97811000,$38.4925,$38.5425,$38.095
1496275200,$38.295,65534440,$38.2925,$38.3325,$38.055
1496361600,$38.8625,110860560,$38.395,$38.8625,$38.2225
1496620800,$38.4825,101110720,$38.585,$38.6125,$38.365
1496707200,$38.6125,106367400,$38.475,$38.9525,$38.445
1496793600,$38.8425,84070240,$38.755,$38.995,$38.62
1496880000,$38.7475,84576160,$38.8125,$38.885,$38.60
1496966400,$37.245,259131640,$38.7975,$38.7975,$36.505
1497225600,$36.355,288750840,$36.435,$36.5225,$35.6275
1497312000,$36.6475,136356760,$36.79,$36.8625,$36.2875
1497398400,$36.29,125818360,$36.875,$36.875,$35.96
1497484800,$36.0725,126571600,$35.83,$36.12,$35.5525
1497571200,$35.5675,201058160,$35.945,$36.125,$35.55
1497830400,$36.585,128814560,$35.915,$36.685,$35.915
1497916800,$36.2525,99511800,$36.7175,$36.7175,$36.235
1498003200,$36.4675,84990360,$36.38,$36.5173,$36.1525
1498089600,$36.4075,76328680,$36.4425,$36.675,$36.28
1498176000,$36.57,141685240,$36.2825,$36.79,$36.2775
1498435200,$36.455,102698000,$36.7925,$37.07,$36.345
1498521600,$35.9325,98900840,$36.2525,$36.54,$35.905
1498608000,$36.4575,88211680,$36.1225,$36.5275,$35.79
1498694400,$35.92,125802080,$36.1775,$36.2825,$35.57
1498780800,$36.005,91947840,$36.1125,$36.24,$35.945
1499040000,$35.875,57111400,$36.22,$36.325,$35.775
1499212800,$36.0225,86201080,$35.9225,$36.1975,$35.6809
1499299200,$35.6825,96441320,$35.755,$35.875,$35.6025
1499385600,$36.045,74108000,$35.725,$36.1875,$35.725
1499644800,$36.265,84322320,$36.0275,$36.4875,$35.8425
1499731200,$36.3825,74588880,$36.1825,$36.4625,$36.095
1499817600,$36.435,99335200,$36.4675,$36.545,$36.205
1499904000,$36.9425,100322000,$36.375,$37.1225,$36.36
1499990400,$37.26,80468280,$36.9925,$37.3325,$36.8325
1500249600,$37.39,95062840,$37.205,$37.725,$37.1425
1500336000,$37.52,71348520,$37.30,$37.5325,$37.1675
1500422400,$37.755,83439320,$37.62,$37.855,$37.4875
1500508800,$37.585,68681960,$37.875,$37.935,$37.5475
1500595200,$37.5675,100445240,$37.4975,$37.61,$37.22
1500854400,$38.0225,85865480,$37.645,$38.11,$37.475
1500940800,$38.185,75193000,$37.95,$38.46,$37.95
1501027200,$38.365,62596480,$38.3375,$38.4825,$38.265
1501113600,$37.64,129719080,$38.4375,$38.4975,$36.825
1501200000,$37.375,68771080,$37.4725,$37.5575,$37.2975
1501459200,$37.1825,78761680,$37.475,$37.5825,$37.0325
1501545600,$37.5125,134676080,$37.275,$37.555,$37.1025
1501632000,$39.285,278905760,$39.82,$39.9375,$39.04
1501718400,$38.8925,106416560,$39.2625,$39.3025,$38.755
1501804800,$39.0975,82059240,$39.0175,$39.35,$38.9225
1502064000,$39.7025,87309600,$39.265,$39.73,$39.1675
1502150400,$40.02,144509960,$39.65,$40.4575,$39.5675
1502236800,$40.265,104241720,$39.815,$40.3175,$39.7775
1502323200,$38.83,158544760,$39.975,$40.00,$38.6575
1502409600,$39.37,104835880,$39.15,$39.6432,$39.0175
1502668800,$39.9625,88299040,$39.83,$40.0525,$39.6875
1502755200,$40.40,117510520,$40.165,$40.5487,$40.035
1502841600,$40.2375,110429480,$40.485,$40.6275,$40.0375
1502928000,$39.465,109511840,$40.13,$40.1775,$39.46
1503014400,$39.375,109567800,$39.465,$39.875,$39.18
1503273600,$39.3025,105320280,$39.375,$39.4725,$38.7775
1503360000,$39.945,86259560,$39.5575,$40.00,$39.505
1503446400,$39.995,77507760,$39.7675,$40.1175,$39.72
1503532800,$39.8175,79128680,$40.1075,$40.185,$39.6375
1503619200,$39.965,100738400,$39.9125,$40.14,$39.8175
1503878400,$40.3675,102599560,$40.035,$40.50,$39.9825
1503964800,$40.7275,117804200,$40.025,$40.78,$40.00
1504051200,$40.8375,108863080,$40.95,$40.9725,$40.6525
1504137600,$41.00,106919760,$40.91,$41.13,$40.87
1504224000,$41.0125,66257360,$41.20,$41.235,$40.9075
1504569600,$40.52,117967640,$40.9375,$41.0625,$40.14
1504656000,$40.4775,86441200,$40.6775,$40.7475,$40.13
1504742400,$40.315,87620640,$40.5225,$40.56,$40.09
1504828800,$39.6575,113646960,$40.215,$40.2875,$39.6325
1505088000,$40.375,126027560,$40.125,$40.5125,$39.9725
1505174400,$40.215,286298240,$40.6525,$40.99,$39.6925
1505260800,$39.9125,179465120,$39.9675,$39.99,$39.4775
1505347200,$39.57,94549240,$39.7475,$39.85,$39.5225
1505433600,$39.97,195384240,$39.6175,$40.2425,$39.50
1505692800,$39.6675,112630520,$40.0275,$40.125,$39.4988
1505779200,$39.6825,82262480,$39.8775,$39.9425,$39.61
1505865600,$39.0175,208504960,$39.475,$39.565,$38.4575
1505952000,$38.3475,149400240,$38.95,$38.95,$38.1875
1506038400,$37.9725,186301640,$38.005,$38.0675,$37.64
1506297600,$37.6375,177464560,$37.4975,$37.9575,$37.29
1506384000,$38.285,143631080,$37.945,$38.48,$37.9225
1506470400,$38.5575,101609080,$38.45,$38.6797,$38.385
1506556800,$38.32,87933640,$38.4725,$38.57,$38.175
1506643200,$38.53,104818680,$38.3025,$38.5325,$38.00
1506902400,$38.4525,74526160,$38.565,$38.6125,$38.18
1506988800,$38.62,64867200,$38.5025,$38.7725,$38.4775
1507075200,$38.37,80355760,$38.4075,$38.465,$38.115
1507161600,$38.8475,84863480,$38.545,$38.86,$38.5125
1507248000,$38.825,68895160,$38.7425,$38.8725,$38.64
1507507200,$38.96,64972320,$38.9525,$39.1825,$38.8713
1507593600,$38.975,62414080,$39.0138,$39.50,$38.775
1507680000,$39.1375,67445800,$38.9925,$39.245,$38.9375
1507766400,$39.00,65522280,$39.0875,$39.3425,$38.9325
1507852800,$39.2475,65471120,$39.1825,$39.32,$39.1025
1508112000,$39.97,96373200,$39.475,$40.00,$39.4125
1508198400,$40.1175,75878800,$39.945,$40.2175,$39.8075
1508284800,$39.94,65011400,$40.105,$40.1775,$39.90
1508371200,$38.995,169429680,$39.1875,$39.27,$38.755
1508457600,$39.0625,95630160,$39.1525,$39.4375,$38.99
1508716800,$39.0425,87555720,$39.2225,$39.4225,$38.875
1508803200,$39.275,70534920,$39.0725,$39.355,$39.05
1508889600,$39.1025,84702680,$39.2275,$39.3875,$38.8175
1508976000,$39.3525,67666600,$39.3075,$39.4574,$39.195
1509062400,$40.7625,177551080,$39.8225,$40.90,$39.675
1509321600,$41.68,178605680,$40.9725,$42.0175,$40.93
1509408000,$42.26,143118080,$41.975,$42.4125,$41.735
1509494400,$41.7225,133931880,$42.4675,$42.485,$41.4025
1509580800,$42.0275,158672400,$41.91,$42.125,$41.32
1509667200,$43.125,237328840,$43.50,$43.565,$42.78
1509926400,$43.5625,139081920,$43.0913,$43.7475,$42.93
1510012800,$43.7025,97328480,$43.4775,$43.8125,$43.40
1510099200,$44.06,97435680,$43.665,$44.06,$43.5825
1510185600,$43.97,117690440,$43.7775,$44.0238,$43.285
1510272000,$43.6675,100518040,$43.7775,$43.845,$43.5675
1510531200,$43.4925,67825160,$43.375,$43.625,$43.35
1510617600,$42.835,98733400,$43.26,$43.37,$42.795
1510704000,$42.27,115992880,$42.4925,$42.5799,$42.095
1510790400,$42.775,94394600,$42.795,$42.9675,$42.575
1510876800,$42.5375,87536040,$42.76,$42.8475,$42.41
1511136000,$42.495,64166200,$42.5725,$42.64,$42.39
1511222400,$43.285,100188520,$42.695,$43.425,$42.695
1511308800,$43.74,102234720,$43.34,$43.75,$43.2625
1511481600,$43.7425,56106680,$43.775,$43.875,$43.6615
1511740800,$43.5225,82364360,$43.7625,$43.77,$43.335
1511827200,$43.2675,105548960,$43.575,$43.7175,$42.965
1511913600,$42.37,165836480,$43.1575,$43.23,$41.79
1512000000,$42.9625,165938160,$42.6075,$43.035,$42.11
1512086400,$42.7625,158940440,$42.4875,$42.9175,$42.125
1512345600,$42.45,130050320,$43.12,$43.155,$42.4075
1512432000,$42.41,109262120,$42.265,$42.88,$42.10
1512518400,$42.2525,113591240,$41.875,$42.5512,$41.615
1512604800,$42.33,102624440,$42.2575,$42.61,$42.2275
1512691200,$42.3425,93143040,$42.6225,$42.75,$42.205
1512950400,$43.1675,137043560,$42.30,$43.2225,$42.1975
1513036800,$42.925,76352680,$43.0375,$43.0975,$42.8653
1513123200,$43.0675,93610040,$43.125,$43.385,$43.00
1513209600,$43.055,81770960,$43.10,$43.2825,$42.9125
1513296000,$43.4925,160488400,$43.4075,$43.5425,$43.115
1513555200,$44.105,117542600,$43.72,$44.30,$43.715
1513641600,$43.635,109574640,$43.7575,$43.8475,$43.5225
1513728000,$43.5875,93805680,$43.7175,$43.855,$43.3125
1513814400,$43.7525,83394640,$43.5425,$44.005,$43.525
1513900800,$43.7525,65358760,$43.67,$43.856,$43.625
1514246400,$42.6425,132453360,$42.70,$42.8675,$42.4198
1514332800,$42.65,85909520,$42.525,$42.695,$42.4275
1514419200,$42.77,65649080,$42.75,$42.9625,$42.62
1514505600,$42.3075,103755040,$42.63,$42.6475,$42.305
1514851200,$43.065,101602160,$42.54,$43.075,$42.315
1514937600,$43.0575,117844160,$43.1325,$43.6375,$42.99
1515024000,$43.2575,89370600,$43.135,$43.3675,$43.02
1515110400,$43.75,94359720,$43.36,$43.8425,$43.2625
1515369600,$43.5875,82095480,$43.5875,$43.9025,$43.4825
1515456000,$43.5825,86128800,$43.6375,$43.765,$43.3525
1515542400,$43.5725,95006760,$43.29,$43.575,$43.25
1515628800,$43.82,74613520,$43.6475,$43.8721,$43.6225
1515715200,$44.2725,101208800,$44.045,$44.34,$43.9125
1516060800,$44.0475,118049640,$44.475,$44.8475,$44.035
1516147200,$44.775,137040920,$44.0375,$44.8125,$43.7675
1516233600,$44.815,124349320,$44.8425,$45.025,$44.5625
1516320000,$44.615,125225560,$44.6525,$44.895,$44.3525
1516579200,$44.25,108208000,$44.325,$44.445,$44.1504
1516665600,$44.26,129583480,$44.325,$44.86,$44.205
1516752000,$43.555,205474160,$44.3125,$44.325,$43.30
1516838400,$42.7775,165753120,$43.6262,$43.7375,$42.6325
1516924800,$42.8775,156301000,$43.00,$43.00,$42.515
1517184000,$41.99,202261680,$42.54,$42.54,$41.7675
1517270400,$41.7425,182541880,$41.3813,$41.8425,$41.175
1517356800,$41.8575,128938080,$41.7175,$42.1104,$41.625
1517443200,$41.945,177812920,$41.7912,$42.155,$41.69
1517529600,$40.125,343828200,$41.50,$41.70,$40.025
1517788800,$39.1225,288861280,$39.775,$40.97,$39.00
1517875200,$40.7575,272687760,$38.7075,$40.93,$38.50
1517961600,$39.885,205869760,$40.7713,$40.85,$39.7671
1518048000,$38.7875,216583720,$40.0725,$40.25,$38.7575
1518134400,$39.1025,282334120,$39.2675,$39.4725,$37.56
1518393600,$40.6775,243099600,$39.625,$40.9725,$39.3775
1518480000,$41.085,129933240,$40.4875,$41.1875,$40.4125
1518566400,$41.8425,161531560,$40.7612,$41.885,$40.72
1518652800,$43.2475,203634160,$42.4475,$43.2725,$42.25
1518739200,$43.1075,160455160,$43.09,$43.705,$42.9425
1519084800,$42.9625,134762640,$43.0125,$43.565,$42.855
1519171200,$42.7675,149512280,$43.2075,$43.53,$42.7525
1519257600,$43.125,123815040,$42.95,$43.4875,$42.9275
1519344000,$43.875,135088200,$43.4175,$43.9125,$43.385
1519603200,$44.7425,149414680,$44.0875,$44.8475,$44.0525
1519689600,$44.5975,155542040,$44.775,$45.12,$44.54
1519776000,$44.53,150272320,$44.815,$45.1538,$44.5125
1519862400,$43.75,194824680,$44.635,$44.9438,$43.165
1519948800,$44.0525,153704240,$43.20,$44.075,$43.1125
1520208000,$44.205,111300560,$43.8025,$44.435,$43.63
1520294400,$44.1675,93092640,$44.4775,$44.5625,$44.0325
1520380800,$43.7575,126745800,$43.735,$43.9625,$43.5675
1520467200,$44.235,98075400,$43.87,$44.28,$43.7675
1520553600,$44.995,128521440,$44.49,$45.00,$44.3475
1520812800,$45.43,128764280,$45.0725,$45.5975,$45.0525
1520899200,$44.9925,125856680,$45.6475,$45.875,$44.81
1520985600,$44.61,117338520,$45.08,$45.13,$44.4525
1521072000,$44.6625,90706080,$44.625,$45.06,$44.5175
1521158400,$44.505,153253320,$44.6625,$44.78,$44.405
1521417600,$43.825,131724440,$44.33,$44.3675,$43.415
1521504000,$43.81,78482080,$43.81,$44.20,$43.735
1521590400,$42.8175,145551520,$43.76,$43.7725,$42.815
1521676800,$42.2125,165343920,$42.50,$43.17,$42.15
1521763200,$41.235,163938160,$42.0975,$42.48,$41.235
1522022400,$43.1925,147114240,$42.0175,$43.275,$41.61
1522108800,$42.085,159296800,$43.42,$43.7875,$41.73
1522195200,$41.62,165859520,$41.8125,$42.505,$41.2975
1522281600,$41.945,152465160,$41.9513,$42.9375,$41.725
1522627200,$41.67,149702560,$41.97,$42.235,$41.1175
1522713600,$42.0975,120950560,$41.91,$42.1864,$41.22
1522800000,$42.9025,138327400,$41.22,$43.0025,$41.1925
1522886400,$43.20,107001040,$43.145,$43.5576,$43.02
1522972800,$42.095,139798760,$42.7425,$43.12,$42.05
1523232000,$42.5125,115904800,$42.47,$43.2725,$42.4613
1523318400,$43.3125,114268440,$43.25,$43.50,$42.8825
1523404800,$43.11,89604160,$43.0575,$43.4808,$42.925
1523491200,$43.535,91435360,$43.3525,$43.75,$43.26
1523577600,$43.6825,100402040,$43.695,$43.96,$43.4625
1523836800,$43.955,86245280,$43.7575,$44.0475,$43.7075
1523923200,$44.56,106300040,$44.1225,$44.7341,$44.1025
1524009600,$44.46,82178400,$44.4525,$44.705,$44.22
1524096000,$43.20,138773120,$43.7375,$43.8475,$43.165
1524182400,$41.43,261083800,$42.6488,$42.8046,$41.3575
1524441600,$41.31,145586360,$41.7088,$41.73,$41.0225
1524528000,$40.735,134699840,$41.4175,$41.5825,$40.305
1524614400,$40.9125,113326160,$40.655,$41.355,$40.6025
1524700800,$41.055,111401480,$41.03,$41.4325,$40.8425
1524787200,$40.58,142468920,$41.00,$41.0825,$40.1575
1525046400,$41.315,167906000,$40.5325,$41.815,$40.46
1525132800,$42.275,208915640,$41.6025,$42.30,$41.3175
1525219200,$44.1425,265818880,$43.8062,$44.4375,$43.45
1525305600,$44.2225,135776440,$43.97,$44.375,$43.6103
1525392000,$45.9575,224548920,$44.5625,$46.0625,$44.5425
1525651200,$46.29,170230120,$46.295,$46.9175,$46.1875
1525737600,$46.5125,112212920,$46.2475,$46.555,$45.9162
1525824000,$46.84,92565040,$46.6375,$46.85,$46.305
1525910400,$47.51,111769720,$46.935,$47.5925,$46.9125
1525996800,$47.1475,104671800,$47.3725,$47.515,$46.8625
1526256000,$47.0375,81572280,$47.2525,$47.3825,$46.965
1526342400,$46.61,94556280,$46.695,$46.7675,$46.275
1526428800,$47.045,76186400,$46.5175,$47.115,$46.50
1526515200,$46.7475,68057960,$47.00,$47.2275,$46.59
1526601600,$46.5775,72332320,$46.7975,$46.9526,$46.5325
1526860800,$46.9075,73532320,$47.00,$47.3175,$46.7276
1526947200,$46.79,60913080,$47.0938,$47.22,$46.695
1527033600,$47.09,79866360,$46.5875,$47.125,$46.44
1527120000,$47.0375,92517600,$47.1925,$47.21,$46.5525
1527206400,$47.145,68747040,$47.0575,$47.4125,$46.9125
1527552000,$46.975,89636440,$46.90,$47.1875,$46.7175
1527638400,$46.875,74013640,$46.93,$47.00,$46.695
1527724800,$46.7175,109874800,$46.805,$47.0575,$46.535
1527811200,$47.56,93510760,$46.9978,$47.565,$46.9375
1528070400,$47.9575,104762480,$47.9087,$48.355,$47.8375
1528156800,$48.3275,86142280,$48.2662,$48.485,$48.09
1528243200,$48.495,83651280,$48.4075,$48.52,$47.98
1528329600,$48.365,85316680,$48.535,$48.55,$48.0838
1528416000,$47.925,106322840,$47.7925,$48.00,$47.4425
1528675200,$47.8075,72279720,$47.8375,$47.9925,$47.5525
1528761600,$48.07,67436080,$47.8462,$48.1527,$47.7875
1528848000,$47.675,85920480,$48.105,$48.22,$47.61
1528934400,$47.70,86338880,$47.8875,$47.8925,$47.555
1529020800,$47.21,245753160,$47.5075,$47.54,$47.065
1529280000,$47.185,73833640,$46.97,$47.305,$46.80
1529366400,$46.4225,134154200,$46.285,$46.5825,$45.8625
1529452800,$46.625,81960360,$46.5875,$46.80,$46.4325
1529539200,$46.365,102596960,$46.8125,$47.0875,$46.235
1529625600,$46.23,108740520,$46.53,$46.5375,$46.175
1529884800,$45.5425,126529280,$45.85,$46.23,$45.1825
1529971200,$46.1075,97513920,$45.7475,$46.6325,$45.635
1530057600,$46.04,99949040,$46.307,$46.82,$46.0075
1530144000,$46.375,69409520,$46.025,$46.5525,$45.95
1530230400,$46.2775,90206640,$46.5725,$46.7975,$45.7275
1530489600,$46.795,70700840,$45.955,$46.825,$45.855
1530576000,$45.98,55819240,$46.9475,$46.9875,$45.885
1530748800,$46.35,66175520,$46.315,$46.6025,$46.07
1530835200,$46.9925,69704640,$46.355,$47.1085,$46.30
1531094400,$47.645,78545560,$47.375,$47.67,$47.325
1531180800,$47.5875,63205480,$47.6775,$47.82,$47.545
1531267200,$46.97,75105560,$47.125,$47.445,$46.9025
1531353600,$47.7575,72000720,$47.3825,$47.8525,$47.3275
1531440000,$47.8325,50027320,$47.77,$47.96,$47.725
1531699200,$47.7275,60039200,$47.88,$48.1625,$47.6037
1531785600,$47.8625,62060000,$47.4375,$47.9675,$47.30
1531872000,$47.60,65462880,$47.945,$47.95,$47.4825
1531958400,$47.97,80728200,$47.4225,$48.1375,$47.4225
1532044800,$47.86,82683320,$47.945,$48.1075,$47.5425
1532304000,$47.9025,63823280,$47.67,$47.99,$47.39
1532390400,$48.25,74723720,$48.1125,$48.415,$48.0125
1532476800,$48.705,66214000,$48.265,$48.7125,$48.1075
1532563200,$48.5525,76020600,$48.6525,$48.99,$48.4025
1532649600,$47.745,95901400,$48.7475,$48.7975,$47.525
1532908800,$47.4775,83651560,$47.975,$48.05,$47.2675
1532995200,$47.5725,151389040,$47.575,$48.035,$47.335
1533081600,$50.375,271249120,$49.7825,$50.44,$49.3275
1533168000,$51.8475,249269720,$50.145,$52.095,$50.0875
1533254400,$51.9975,133632200,$51.7575,$52.185,$51.3701
1533513600,$52.2675,101584400,$52.00,$52.3125,$51.7675
1533600000,$51.7775,102102600,$52.33,$52.375,$51.69
1533686400,$51.8125,89975000,$51.5125,$51.9525,$51.13
1533772800,$52.22,93558120,$51.82,$52.445,$51.80
1533859200,$51.8825,98369840,$51.84,$52.275,$51.6675
1534118400,$52.2175,103458040,$51.925,$52.738,$51.925
1534204800,$52.4375,82717080,$52.5388,$52.64,$52.065
1534291200,$52.56,114380920,$52.305,$52.685,$52.0825
1534377600,$53.33,110381240,$52.9375,$53.453,$52.8675
1534464000,$54.395,140137640,$53.36,$54.4875,$53.29
1534723200,$53.865,120597640,$54.525,$54.795,$53.7775
1534809600,$53.76,102730800,$54.20,$54.2975,$53.5063
1534896000,$53.7625,75863720,$53.525,$54.09,$53.46
1534982400,$53.8725,74023120,$53.6625,$54.2625,$53.65
1535068800,$54.04,73830880,$54.15,$54.225,$53.7775
1535328000,$54.485,81603080,$54.2875,$54.685,$54.0825
1535414400,$54.925,91005560,$54.7525,$55.135,$54.73
1535500800,$55.745,108297040,$55.0375,$55.8725,$54.8525
1535587200,$56.2575,194787840,$55.8125,$57.065,$55.60
1535673600,$56.9075,172710160,$56.6275,$57.2175,$56.50
1536019200,$57.09,109455840,$57.1025,$57.295,$56.6575
1536105600,$56.7175,133163320,$57.2475,$57.4175,$56.275
1536192000,$55.775,136484960,$56.5575,$56.8375,$55.325
1536278400,$55.325,149675640,$55.4625,$56.3425,$55.1775
1536537600,$54.5825,156778880,$55.2375,$55.4625,$54.1175
1536624000,$55.9625,142578040,$54.5025,$56.0748,$54.14
1536710400,$55.2675,196474040,$56.235,$56.25,$54.96
1536796800,$56.6025,165645400,$55.88,$57.0875,$55.6425
1536883200,$55.96,127207880,$56.4375,$56.71,$55.6305
1537142400,$54.47,147240480,$55.5375,$55.7375,$54.3175
1537228800,$54.56,125982520,$54.4475,$55.4625,$54.28
1537315200,$54.5925,107479520,$54.625,$54.905,$53.825
1537401600,$55.0075,105552200,$55.06,$55.57,$54.7875
1537488000,$54.415,382336320,$55.195,$55.34,$54.3225
1537747200,$55.1975,110325080,$54.205,$55.315,$54.1575
1537833600,$55.5475,91244560,$54.9375,$55.705,$54.925
1537920000,$55.105,93721480,$55.25,$55.9375,$54.94
1538006400,$56.2375,118917080,$55.955,$56.61,$55.885
1538092800,$56.435,90241760,$56.1975,$56.46,$56.005
1538352000,$56.815,92684080,$56.9875,$57.355,$56.5875
1538438400,$57.32,97740040,$56.8125,$57.50,$56.6575
1538524800,$58.0175,114161960,$57.5125,$58.3675,$57.445
1538611200,$56.9975,127844480,$57.695,$58.0875,$56.6825
1538697600,$56.0725,134031080,$56.99,$57.1025,$55.145
1538956800,$55.9425,115138200,$55.5525,$56.20,$55.05
1539043200,$56.7175,106626520,$55.91,$56.8175,$55.5615
1539129600,$54.09,164336280,$56.365,$56.5875,$54.0125
1539216000,$53.6125,211609280,$53.63,$54.875,$53.08
1539302400,$55.5275,157979080,$55.105,$55.72,$54.21
1539561600,$54.34,121121800,$55.29,$55.4575,$54.3175
1539648000,$55.5375,115210200,$54.7325,$55.7475,$54.1907
